OBJECTID,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,ICAO_ID
11467,35,3,21.536,N,35.05598222,80,27,0.235,W,-80.45006527,
11468,34,59,3.625,N,34.98434027,80,25,8.925,W,-80.41914583,
11469,34,9,7.613,N,34.15211472,78,6,19.978,W,-78.10554944,
11470,36,8,1.3697,N,36.1337138,80,13,19.1558,W,-80.22198772,KINT
11471,36,5,22.46,N,36.08957222,80,16,13.17,W,-80.270325,
11472,36,8,6.493,N,36.13513694,80,11,5.168,W,-80.18476888,
11473,36,4,30.03,N,36.07500833,80,17,52.8553,W,-80.29801536,
11474,35,28,55.865,N,35.48218472,77,21,20.7875,W,-77.3557743,
11475,36,8,11.491,N,36.13652527,80,38,47.226,W,-80.64645166,
11476,36,4,2.5,N,36.06736111,80,42,4,W,-80.70111111,
11477,36,3,37.852,N,36.06051444,80,41,24.36,W,-80.6901,
11478,36,23,59.2,N,36.39977777,79,23,33.7,W,-79.39269444,
11479,36,1,17.71,N,36.02158611,78,31,0.47,W,-78.51679722,
11480,35,51,36.6,N,35.86016666,78,20,43.2,W,-78.34533333,
11481,35,13,4,N,35.21777777,82,25,34,W,-82.42611111,
11482,47,0,11.84,N,47.00328888,97,24,23.91,W,-97.40664166,
11483,47,26,41,N,47.44472222,69,9,18,W,-69.155,
11484,48,34,43.07,N,48.57863055,103,27,57.52,W,-103.4659778,
11485,47,53,58.74,N,47.89965,103,39,46.325,W,-103.6628681,
11486,47,2,53.913,N,47.04830916,97,15,20.316,W,-97.25564333,
11487,47,0,59.906,N,47.01664055,97,9,46.312,W,-97.16286444,
11488,47,43,11.992,N,47.71999777,100,16,8.472,W,-100.26902,
11489,47,46,1.69,N,47.76713611,100,18,36.22,W,-100.3100611,
11490,47,48,39.974,N,47.81110388,97,57,36.343,W,-97.96009527,
11491,48,51,26.074,N,48.85724277,101,18,7.573,W,-101.3021036,
11492,47,4,10.896,N,47.06969333,96,56,26.299,W,-96.94063861,
11493,47,3,29.902,N,47.05830611,97,1,1.306,W,-97.01702944,
11494,47,6,45.49,N,47.11263611,97,12,29.33,W,-97.20814722,
11495,47,57,31.96,N,47.95887777,97,28,47.306,W,-97.47980722,
11496,46,1,23.36,N,46.02315555,99,21,9.269,W,-99.35257472,KASY
11497,47,2,47,N,47.04638888,97,23,17,W,-97.38805555,
11498,46,15,57.855,N,46.26607083,97,0,58.306,W,-97.01619611,
11499,46,18,7.856,N,46.30218222,96,59,29.305,W,-96.99147361,
11500,46,14,43.854,N,46.245515,97,2,15.308,W,-97.03758555,
11501,48,51,19.957,N,48.85554361,97,19,19.262,W,-97.32201722,
11502,46,55,30.6,N,46.92516666,103,58,55.4,W,-103.9820556,
11503,48,23,34.057,N,48.39279361,101,45,50.584,W,-101.7640511,
11504,48,17,18.047,N,48.28834638,101,49,41.589,W,-101.8282192,
11505,47,15,4.37,N,47.25121388,101,48,54.155,W,-101.8150431,
11506,46,46,21.842,N,46.77273388,100,44,44.655,W,-100.7457375,KBIS
11507,46,49,51.975,N,46.83110416,100,43,13.454,W,-100.7204039,
11508,46,48,29.67,N,46.80824166,100,46,57.19,W,-100.7825528,
11509,46,48,25.74,N,46.80715,100,46,36.57,W,-100.776825,
11510,46,48,2.56,N,46.80071111,100,40,43.12,W,-100.6786444,
11511,46,41,48.39,N,46.696775,100,35,48.44,W,-100.5967889,
11512,48,49,49.7,N,48.83047222,100,25,2.3,W,-100.4173056,
11513,48,48,35.098,N,48.80974944,102,14,43.602,W,-102.245445,
11514,46,9,55.8695,N,46.1655193,103,18,2.6739,W,-103.3007428,KBWW
11515,46,41,25.95,N,46.69054166,100,5,43.389,W,-100.0953858,
11516,47,40,35.003,N,47.67638972,99,23,25.439,W,-99.39039972,
11517,47,44,34.224,N,47.74284,99,23,35.7144,W,-99.393254,
11518,46,59,14.916,N,46.98747666,97,31,46.331,W,-97.52953638,
11519,48,4,35.076,N,48.07641,104,1,56.759,W,-104.0324331,
11520,48,17,43.81,N,48.29550277,101,25,38.965,W,-101.4274903,
11521,47,37,41.924,N,47.62831222,97,5,11.306,W,-97.08647388,
11522,48,28,48.1,N,48.48002777,99,14,11,W,-99.23638888,
11523,48,29,32.1108,N,48.492253,99,12,44.154,W,-99.212265,
11524,47,27,4,N,47.45111111,99,9,4.8,W,-99.15133333,
11525,46,51,14.2,N,46.85394444,97,12,28.3,W,-97.20786111,
11526,48,47,1.4,N,48.78372222,97,37,55.1,W,-97.63197222,
11527,48,47,7.975,N,48.78554861,97,40,20.322,W,-97.67231166,
11528,48,43,18.978,N,48.72193833,97,54,40.355,W,-97.91120972,
11529,46,45,49.908,N,46.76386333,97,24,19.335,W,-97.40537083,
11530,46,42,45.903,N,46.71275083,97,23,27.334,W,-97.39092611,
11531,47,24,59.954,N,47.41665388,97,30,41.325,W,-97.51147916,
11532,45,57,59.871,N,45.96663083,97,44,1.364,W,-97.73371222,
11533,48,53,57.885,N,48.8994125,102,47,32.245,W,-102.7922903,
11534,47,25,21.985,N,47.42277361,98,6,21.137,W,-98.10587138,
11535,47,26,12.38,N,47.43677222,98,7,7.48,W,-98.11874444,
11536,47,7,14.39,N,47.12066388,98,39,28.2,W,-98.65783333,
11537,48,55,41.878,N,48.92829944,103,17,51.294,W,-103.2975817,
11538,48,52,43.118,N,48.87864388,103,22,13.68,W,-103.3704667,
11539,46,42,20.893,N,46.70580361,97,9,23.324,W,-97.15647888,
11540,46,52,36,N,46.87666666,99,45,8.4,W,-99.75233333,
11541,47,11,19.14,N,47.18865,98,9,56.07,W,-98.165575,
11542,48,23,19.058,N,48.38862722,101,2,41.549,W,-101.0448747,
11543,48,6,59.727,N,48.11659083,98,54,35.957,W,-98.90998805,KDVL
11544,48,3,45,N,48.0625,98,55,45.439,W,-98.92928861,
11545,46,48,1.705,N,46.80047361,102,48,15.967,W,-102.8044353,KDIK
11546,47,2,14.42,N,47.03733888,102,45,39.41,W,-102.7609472,
11547,46,59,28.71,N,46.99130833,102,47,42.8,W,-102.7952222,
11548,48,37,6.65,N,48.61851388,97,10,33.23,W,-97.17589722,
11549,47,13,55.042,N,47.23195611,102,30,32.661,W,-102.5090725,
11550,48,59,50.3,N,48.99730555,100,2,37.3,W,-100.0436944,
11551,46,20,58.9,N,46.34969444,98,44,6,W,-98.735,
11552,48,37,34.978,N,48.62638277,97,49,44.34,W,-97.82898333,
11553,46,53,54.955,N,46.89859861,98,51,31.384,W,-98.85871777,
11554,46,48,1.942,N,46.80053944,99,0,18.395,W,-99.00510972,
11555,46,22,57.915,N,46.38275416,101,50,41.65,W,-101.8449028,
11556,46,0,58.8,N,46.01633333,98,30,56.5,W,-98.51569444,
11557,46,37,36.7032,N,46.626862,97,37,12.8359,W,-97.62023219,
11558,46,38,26.9,N,46.64080555,97,33,4.04,W,-97.55112222,
11559,47,5,52.925,N,47.09803472,97,24,4.319,W,-97.40119972,
11560,48,0,4.017,N,48.00111583,99,55,33.47,W,-99.92596388,
11561,46,55,14.3,N,46.92063888,96,48,56.7,W,-96.81575,KFAR
11562,46,53,4.58,N,46.88460555,96,47,8.33,W,-96.78564722,
11563,46,49,53.46,N,46.83151666,96,49,45.06,W,-96.82918333,
11564,46,54,1.37,N,46.90038055,96,55,6.68,W,-96.91852222,
11565,46,50,46.6205,N,46.84628347,96,52,29.819,W,-96.87494972,
11566,47,39,35.006,N,47.65972388,99,39,39.44,W,-99.66095555,
11567,47,55,45.017,N,47.92917138,99,24,1.475,W,-99.40040972,
11568,48,14,10.328,N,48.23620222,97,47,57.0525,W,-97.79918125,
11569,46,4,0.777,N,46.0668825,100,37,58.006,W,-100.6327794,
11570,46,5,43.71,N,46.095475,100,37,38.95,W,-100.6274861,
11571,46,15,31.881,N,46.25885583,98,23,16.357,W,-98.38787694,
11572,46,37,17.63,N,46.62156388,99,9,52.07,W,-99.16446388,
11573,46,23,4.857,N,46.3846825,96,49,21.288,W,-96.82258,
11574,47,39,21.7569,N,47.65604358,101,26,12.4858,W,-101.4368016,
11575,47,41,0.005,N,47.68333472,101,36,1.592,W,-101.6004422,
11576,48,30,23.067,N,48.5064075,101,13,0.569,W,-101.2168247,
11577,46,48,51.5,N,46.81430555,101,51,54.7,W,-101.8651944,
11578,47,19,23.03,N,47.32306388,102,5,51.623,W,-102.0976731,
11579,46,45,0.046,N,46.75001277,103,48,3.717,W,-103.8010325,
11580,48,24,16.976,N,48.40471555,97,22,15.444,W,-97.37095666,KGAF
11581,47,56,52.326,N,47.94786833,97,10,32.49,W,-97.17569166,KGFK
11582,47,57,40.607,N,47.96127972,97,24,2.929,W,-97.40081361,KRDR
11583,48,0,2.93,N,48.00081388,97,7,20.77,W,-97.12243611,
11584,47,14,5.922,N,47.23497833,97,2,18.305,W,-97.03841805,
11585,48,40,0.103,N,48.66669527,103,51,22.738,W,-103.8563161,
11586,48,33,50,N,48.56388888,103,57,47,W,-103.9630556,
11587,46,13,5.8,N,46.21827777,97,38,36.1,W,-97.64336111,KGWR
11588,46,3,17.948,N,46.05498555,99,55,1.41,W,-99.91705833,
11589,47,11,15.036,N,47.18751,102,21,41.645,W,-102.3615681,
11590,47,31,40.021,N,47.52778361,102,14,28.629,W,-102.2412858,
11591,47,26,30.024,N,47.44167333,102,14,31.634,W,-102.2421206,
11592,47,46,14.013,N,47.77055916,99,27,42.452,W,-99.46179222,
11593,47,47,28.4,N,47.79122222,99,55,54.3,W,-99.93175,
11594,47,45,58.5,N,47.76625,99,55,55.38,W,-99.93205,
11595,47,41,3.994,N,47.68444277,100,5,5.459,W,-100.0848497,
11596,46,35,11.5,N,46.58652777,100,28,20,W,-100.4722222,
11597,47,42,14.942,N,47.70415055,97,21,0.314,W,-97.35008722,
11598,46,28,55.98,N,46.48221666,100,15,49.44,W,-100.2637333,
11599,46,29,35,N,46.49305555,100,10,44,W,-100.1788889,
11600,47,17,53.74,N,47.29826111,101,36,31.59,W,-101.608775,
11601,47,17,23.767,N,47.28993527,101,34,51.521,W,-101.5809781,KHZE
11602,46,54,46.025,N,46.91278472,102,0,32.584,W,-102.0090511,
11603,46,0,53.6,N,46.01488888,102,39,21.6,W,-102.656,KHEI
11604,46,43,12.87,N,46.72024166,96,48,34.3,W,-96.80952777,
11605,47,21,33.868,N,47.35940777,97,3,37.499,W,-97.06041638,
11606,47,29,4.927,N,47.48470194,97,4,29.313,W,-97.07480916,
11607,48,31,52.971,N,48.53138083,97,37,41.311,W,-97.62814194,
11608,47,19,40.956,N,47.32804333,97,40,44.344,W,-97.67898444,
11609,47,21,30,N,47.35833333,97,47,42.115,W,-97.79503194,
11610,47,11,21.927,N,47.18942416,97,17,22.317,W,-97.2895325,
11611,46,55,47,N,46.92972222,98,40,41.5,W,-98.67819444,KJMS
11612,48,40,3.405,N,48.6676125,102,2,52.81,W,-102.0480028,
11613,48,39,58.082,N,48.66613388,101,53,26.585,W,-101.8907181,
11614,47,23,28.795,N,47.39133194,102,46,18.525,W,-102.7718125,
11615,47,21,20.048,N,47.35556888,102,42,38.668,W,-102.7107411,
11616,46,38,55.4307,N,46.64873075,96,59,56.4346,W,-96.99900961,
11617,46,36,29.879,N,46.60829972,97,3,34.317,W,-97.0595325,
11618,46,18,24.35,N,46.30676388,98,56,19.8,W,-98.93883333,
11619,48,1,44.1,N,48.02891666,98,19,32.7,W,-98.32575,
11620,46,20,50.21,N,46.34728055,98,16,53.35,W,-98.28148611,
11621,48,45,11.2703,N,48.75313063,98,23,37.569,W,-98.39376916,
11622,48,51,8.021,N,48.85222805,98,44,53.456,W,-98.74818222,
11623,47,54,24.17,N,47.90671388,97,38,27.5,W,-97.64097222,
11624,47,56,50.967,N,47.94749083,97,39,43.315,W,-97.66203194,
11625,47,46,44.966,N,47.77915722,97,45,34.315,W,-97.75953194,
11626,48,17,6.025,N,48.28500694,99,24,7.91,W,-99.40219722,
11627,46,5,22.885,N,46.08969027,97,9,58.12,W,-97.16614444,
11628,46,45,39,N,46.76083333,100,39,19,W,-100.6552778,
11629,46,13,14.3072,N,46.22064088,100,14,44.2459,W,-100.2456239,
11630,46,26,49.104,N,46.44697333,97,43,41.576,W,-97.72821555,
11631,46,41,59.91,N,46.699975,97,42,1.367,W,-97.70037972,
11632,47,19,59.963,N,47.33332305,97,54,3.351,W,-97.90093083,
11633,48,0,2.972,N,48.00082555,97,45,25.321,W,-97.75703361,
11634,47,27,43.37,N,47.46204722,100,29,14.025,W,-100.4872292,
11635,47,46,13.14,N,47.77031666,98,11,5.69,W,-98.18491388,
11636,47,58,48.945,N,47.9802625,99,31,37.055,W,-99.52695972,
11637,47,57,2.022,N,47.95056166,99,25,46.478,W,-99.42957722,
11638,46,46,4.7,N,46.76797222,100,53,39.7,W,-100.8943611,
11639,46,51,2.979,N,46.8508275,101,4,31.494,W,-101.075415,
11640,46,51,59.72,N,46.86658888,100,59,11.21,W,-100.9864472,
11641,48,4,24.942,N,48.073595,97,11,10.275,W,-97.1861875,
11642,46,48,51.891,N,46.81441416,97,2,59.317,W,-97.04981027,
11643,46,32,35.913,N,46.54330916,98,22,56.341,W,-98.38231694,
11644,47,46,25,N,47.77361111,101,16,31.375,W,-101.2753819,
11645,48,44,36.09,N,48.74335833,101,2,31.24,W,-101.0420111,
11646,47,28,36.63,N,47.47684166,97,19,41.095,W,-97.32808194,
11647,47,31,1.946,N,47.51720722,97,20,1.326,W,-97.33370166,
11648,46,48,44.73,N,46.812425,99,14,32.56,W,-99.24237777,
11649,46,46,44.74,N,46.77909444,100,30,53.48,W,-100.5148556,
11650,47,29,32.993,N,47.49249805,100,41,59.484,W,-100.6998567,
11651,47,34,0.996,N,47.56694333,100,43,16.492,W,-100.7212478,
11652,46,15,29.859,N,46.25829416,97,26,16.327,W,-97.43786861,
11653,48,42,31.977,N,48.7088825,97,59,38.363,W,-97.99398972,
11654,48,11,28.2,N,48.19116666,101,12,9.03,W,-101.2025083,
11655,48,12,14.925,N,48.20414583,101,24,16.255,W,-101.4045153,
11656,47,54,39.88,N,47.91107777,101,14,58.055,W,-101.2494597,
11657,48,24,56.7642,N,48.41576783,101,21,28.9471,W,-101.3580409,KMIB
11658,48,8,25.84,N,48.14051111,101,8,50.52,W,-101.1473667,
11659,48,15,27.5,N,48.25763888,101,16,40.9,W,-101.2780278,KMOT
11660,48,11,33.92,N,48.19275555,101,19,48.43,W,-101.3301194,
11661,48,17,4.8912,N,48.284692,101,18,21.4236,W,-101.305951,
11662,48,8,13.092,N,48.13697,101,9,27.0234,W,-101.1575065,
11663,48,17,33.37,N,48.29260277,97,23,38.48,W,-97.39402222,
11664,48,46,7.987,N,48.76888527,101,32,15.512,W,-101.5376422,KHBC
11665,46,40,16.9392,N,46.671372,98,39,29.0466,W,-98.6580685,
11666,46,21,32.983,N,46.35916194,102,19,41.679,W,-102.3282442,
11667,35,25,46,N,35.42944444,80,27,1,W,-80.45027777,
11668,46,29,39.3385,N,46.49426069,99,45,31.3627,W,-99.75871186,
11669,48,37,10.25,N,48.61951388,100,58,48.14,W,-100.9800389,
11670,47,41,46.994,N,47.69638722,99,7,52.423,W,-99.13122861,
11671,47,44,57.3,N,47.74925,99,13,20.6,W,-99.22238888,
11672,47,58,4.275,N,47.96785416,102,28,41.219,W,-102.4781164,
11673,48,49,0.078,N,48.81668833,101,55,1.589,W,-101.9171081,
11674,47,43,29.595,N,47.7248875,97,35,23.32,W,-97.58981111,
11675,47,39,39.957,N,47.66109916,97,35,31.319,W,-97.59203305,
11676,47,44,51.87,N,47.74774166,97,30,6.05,W,-97.50168055,
11677,46,10,23.866,N,46.17329611,98,4,48.139,W,-98.08003861,
11678,47,3,39.928,N,47.06109111,97,46,16.368,W,-97.77121333,
11679,47,10,12.7,N,47.17019444,97,28,54.9,W,-97.48191666,
11680,48,23,38.7,N,48.39408333,97,46,50.772,W,-97.78077,
11681,47,56,8.465,N,47.93568472,102,8,31.648,W,-102.1421244,
11682,48,56,32.7,N,48.94241666,97,14,26.4,W,-97.24066666,KPMB
11683,48,1,50.045,N,48.03056805,101,57,11.601,W,-101.9532225,
11684,47,30,59.956,N,47.51665444,97,33,1.328,W,-97.55036888,
11685,48,18,40.69,N,48.31130277,103,8,52.89,W,-103.148025,
11686,46,12,28.026,N,46.207785,102,54,30.584,W,-102.9084956,
11687,47,13,25.976,N,47.22388222,100,25,24.431,W,-100.4234531,
11688,47,42,17.92,N,47.70497777,97,3,17.299,W,-97.05480527,
11689,46,53,44.94,N,46.89581666,102,21,24.28,W,-102.3567444,
11690,47,28,57.82,N,47.48272777,101,24,29.335,W,-101.4081486,
11691,47,7,44.965,N,47.12915694,99,43,49.394,W,-99.73038722,
11692,48,40,0.705,N,48.6668625,99,51,11.38,W,-99.85316111,
11693,48,53,3.902,N,48.88441722,99,37,15.336,W,-99.62092666,
11694,47,4,17.28,N,47.07146666,98,13,25.95,W,-98.223875,
11695,48,23,25.3,N,48.39036111,100,1,27.4,W,-100.0242778,KRUG
11696,48,25,3.992,N,48.41777555,100,3,16.488,W,-100.05458,
11697,48,37,35.175,N,48.6264375,97,26,20.6,W,-97.43905555,
11698,48,54,5.024,N,48.90139555,99,1,0.466,W,-99.01679611,
11699,47,55,59.29,N,47.93313611,101,8,53.44,W,-101.1481778,
11700,48,6,11,N,48.10305555,101,4,42.5,W,-101.0784722,
11701,46,18,9.03,N,46.30250833,103,10,12.622,W,-103.1701728,
11702,46,36,43.895,N,46.61219305,97,26,8.333,W,-97.43564805,
11703,47,51,45.992,N,47.86277555,98,58,21.423,W,-98.9726175,
11704,47,49,5.6,N,47.81822222,99,12,57.0928,W,-99.21585911,
11705,48,53,11.82,N,48.88661666,100,41,40.99,W,-100.6947194,
11706,48,55,42.054,N,48.92834833,100,34,40.54,W,-100.5779278,
11707,48,18,4.991,N,48.30138638,102,24,29.017,W,-102.4080603,
11708,48,22,50.012,N,48.38055888,99,2,1.48,W,-99.03374444,
11709,46,8,4.96,N,46.13471111,100,6,47.411,W,-100.1131697,
11710,46,37,29.923,N,46.62497861,99,27,1.394,W,-99.45038722,
11711,47,26,1,N,47.43361111,98,25,4,W,-98.41777777,
11712,46,59,44.953,N,46.99582027,99,40,16.384,W,-99.67121777,
11713,46,52,51.945,N,46.88109583,99,37,51.387,W,-99.63094083,
11714,46,50,54.023,N,46.84833972,102,27,28.641,W,-102.4579558,
11715,47,47,33.927,N,47.7927575,97,9,13.298,W,-97.15369388,
11716,48,22,49,N,48.38027777,102,53,50.5,W,-102.8973611,
11717,48,21,34.1168,N,48.35947688,100,23,43.8902,W,-100.3955251,
11718,47,25,53.988,N,47.43166333,100,50,29.501,W,-100.8415281,
11719,47,24,14.985,N,47.4041625,100,52,56.505,W,-100.8823625,
11720,47,38,31.17,N,47.64199166,100,49,16.47,W,-100.8212417,
11721,47,30,34.585,N,47.50960694,100,54,59.76,W,-100.9166,
11722,47,27,33.855,N,47.45940416,100,54,25.65,W,-100.907125,
11723,47,14,31.45,N,47.24206944,99,53,51.45,W,-99.897625,
11724,47,27,59.99,N,47.46666388,101,13,21.556,W,-101.2226544,
11725,47,28,0,N,47.46666666,101,8,2,W,-101.1338889,
11726,48,33,50.071,N,48.56390861,101,0,1.55,W,-101.0004306,
11727,48,34,56.215,N,48.58228194,100,51,17.45,W,-100.8548472,
11728,46,56,28.291,N,46.94119194,98,1,4.552,W,-98.01793111,KBAC
11729,48,7,19.495,N,48.12208194,100,56,25.59,W,-100.9404417,
11730,46,14,39.4576,N,46.24429377,96,36,25.7614,W,-96.60715594,KBWP
11731,48,56,26.0635,N,48.94057319,97,54,9.9995,W,-97.90277763,
11732,47,21,4.136,N,47.35114888,101,1,33.226,W,-101.0258961,
11733,47,18,9.978,N,47.30277166,101,4,1.532,W,-101.0670922,
11734,47,47,34.797,N,47.79299916,103,14,57.668,W,-103.2493522,
11735,47,48,14.29,N,47.80396944,103,16,8.94,W,-103.26915,
11736,48,3,52.38,N,48.06455,102,54,34.53,W,-102.9095917,
11737,46,56,33.886,N,46.94274611,96,55,44.302,W,-96.92897277,
11738,46,48,10,N,46.80277777,97,0,44,W,-97.01222222,
11739,45,57,17.983,N,45.95499527,100,26,31.458,W,-100.4420717,
11740,48,54,47.075,N,48.91307638,101,2,1.4,W,-101.0337222,
11741,46,57,20.909,N,46.95580805,97,18,4.32,W,-97.3012,
11742,48,24,48.09,N,48.41335833,103,50,8.736,W,-103.83576,
11743,48,14,34,N,48.24277777,103,41,11,W,-103.6863889,
11744,48,15,35.221,N,48.25978361,103,45,2.004,W,-103.7505567,KXWA
11745,47,15,23.977,N,47.25666027,100,47,46.483,W,-100.7962453,
11746,46,14,58.665,N,46.24962916,99,32,22.77,W,-99.53965833,
11747,46,21,14.863,N,46.35412861,97,7,1.315,W,-97.11703194,
11748,46,13,41.858,N,46.22829388,97,14,10.323,W,-97.23620083,
11749,46,13,24.856,N,46.22357111,97,7,49.315,W,-97.13036527,
11750,40,47,26.189,N,40.79060805,83,49,44.774,W,-83.82910388,
11751,40,9,12.251,N,40.15340305,81,58,24.485,W,-81.97346805,
11752,40,54,54.2,N,40.91505555,81,26,37.1,W,-81.44363888,KCAK
11753,41,4,48.83,N,41.08023055,81,31,30.07,W,-81.52501944,
11754,41,4,50.56,N,41.08071111,81,30,0.35,W,-81.50009722,
11755,41,4,37.2895,N,41.07702486,81,31,52.7875,W,-81.53132986,
11756,40,59,33.203,N,40.99255638,81,25,54.405,W,-81.43177916,
11757,41,2,14.725,N,41.03742361,81,28,3.665,W,-81.46768472,KAKR
11758,41,0,34.204,N,41.00950111,81,21,28.392,W,-81.35788666,
11759,40,6,0.97,N,40.10026944,82,35,47.545,W,-82.59654027,
11760,40,58,54.3,N,40.98175,81,2,31.7,W,-81.04213888,
11761,40,54,20.21,N,40.90561388,81,3,54.343,W,-81.06509527,
11762,40,58,11.8947,N,40.96997075,81,5,55.2011,W,-81.09866697,
11763,40,51,16.99,N,40.85471944,81,7,20.49,W,-81.12235833,
11764,39,38,7.228,N,39.63534111,82,44,16.611,W,-82.7379475,
11765,38,59,34.96,N,38.99304444,84,10,16.73,W,-84.17131388,
11766,41,36,14.196,N,41.60394333,80,35,23.268,W,-80.58979666,
11767,40,22,34,N,40.37611111,84,15,18,W,-84.255,
11768,40,12,21.171,N,40.20588083,84,39,41.847,W,-84.66162416,
11769,41,5,51.193,N,41.09755361,83,30,9.739,W,-83.50270527,
11770,41,30,13.57,N,41.50376944,84,15,37,W,-84.26027777,
11771,40,54,10.7,N,40.90297222,82,15,20.3,W,-82.25563888,
11772,40,51,33.16,N,40.85921111,82,18,31.11,W,-82.30864166,
11773,40,52,36.203,N,40.87672305,82,17,43.581,W,-82.29543916,
11774,40,51,37.7,N,40.86047222,82,16,39.09,W,-82.277525,
11775,41,46,40,N,41.77777777,80,41,48.4,W,-80.69677777,KHZY
11776,41,52,51.186,N,41.880885,80,47,37.5756,W,-80.793771,
11777,39,43,5.18,N,39.71810555,83,1,9.76,W,-83.01937777,
11778,39,19,35.38,N,39.32649444,82,6,52.68,W,-82.11463333,
11779,39,12,42.8142,N,39.21189283,82,13,45.3195,W,-82.22925541,KUNI
11780,39,19,59.66,N,39.33323888,82,1,45.1,W,-82.02919444,
11781,41,28,10.7904,N,41.469664,81,58,52.2012,W,-81.981167,
11782,41,12,26.173,N,41.20727027,84,16,10.803,W,-84.2696675,
11783,39,13,36.236,N,39.22673222,83,19,3.683,W,-83.31768972,
11784,40,26,52,N,40.44777777,81,42,1,W,-81.70027777,
11785,39,50,41.23,N,39.84478611,82,34,46.582,W,-82.57960611,
11786,39,53,4.229,N,39.88450805,82,35,20.584,W,-82.58905111,
11787,40,6,25.251,N,40.10701416,80,58,31.344,W,-80.97537333,
11788,39,23,33.8,N,39.39272222,81,40,19.38,W,-81.67205,
11789,40,0,8.694,N,40.002415,81,11,30.566,W,-81.19182388,
11790,39,4,42.226,N,39.07839611,84,12,36.748,W,-84.21020777,
11791,39,4,44.972,N,39.07915888,84,8,42.9835,W,-84.14527319,
11792,40,38,46.865,N,40.64635138,81,33,21.24,W,-81.5559,
11793,41,27,11.31,N,41.45314166,81,29,37.56,W,-81.49376666,
11794,39,46,18.3,N,39.77175,84,3,49.8,W,-84.06383333,
11795,40,22,20.2,N,40.37227777,83,49,9.3,W,-83.81925,KEDJ
11796,40,22,38.19,N,40.377275,83,45,14.76,W,-83.7541,
11797,41,20,42.9,N,41.34525,82,49,43.24,W,-82.82867777,
11798,41,17,10.192,N,41.28616444,82,51,59.677,W,-82.86657694,
11799,41,17,19.3308,N,41.288703,82,52,56.47,W,-82.88235277,
11800,41,14,38.4,N,41.244,82,51,58.6,W,-82.86627777,
11801,40,37,17.211,N,40.6214475,82,32,1.603,W,-82.53377861,
11802,39,18,52.269,N,39.31451916,81,36,59.457,W,-81.61651583,
11803,46,47,17.2,N,46.78811111,98,32,13.08,W,-98.53696666,
11804,41,2,20.208,N,41.03894666,80,59,2.328,W,-80.98398,
11805,38,58,31,N,38.97527777,84,2,3,W,-84.03416666,
11806,38,54,17,N,38.90472222,84,6,3,W,-84.10083333,
11807,41,31,20,N,41.52222222,84,43,15,W,-84.72083333,
11808,39,15,28.209,N,39.25783583,84,23,17.785,W,-84.38827361,
11809,40,53,7.6,N,40.88544444,83,52,7.1,W,-83.86863888,
11810,41,23,27.6,N,41.391,83,37,48.5,W,-83.63013888,
11811,41,21,30.188,N,41.35838555,83,33,29.751,W,-83.55826416,
11812,41,22,35.62,N,41.37656111,83,40,0.15,W,-83.66670833,
11813,41,20,9.5575,N,41.33598819,83,43,23.49,W,-83.72319166,
11814,41,21,52.188,N,41.36449666,83,32,50.751,W,-83.54743083,
11815,41,27,15.188,N,41.45421888,83,35,10.758,W,-83.58632166,
11816,41,24,24.82,N,41.40689444,83,40,47.44,W,-83.67984444,
11817,39,38,35.236,N,39.64312111,82,28,0.562,W,-82.46682277,
11818,39,41,44.995,N,39.69583194,82,28,2.74,W,-82.46742777,
11819,41,24,54.2,N,41.41505555,80,53,3.316,W,-80.88425444,
11820,41,23,37.48,N,41.39374444,80,48,48.15,W,-80.813375,
11821,41,17,26,N,41.29055555,81,41,2,W,-81.68388888,
11822,41,19,8.3,N,41.31897222,81,38,51.4,W,-81.64761111,
11823,39,51,35.42,N,39.85983888,84,26,6.69,W,-84.43519166,
11824,39,50,5.199,N,39.8347775,84,20,4.804,W,-84.33466777,
11825,41,14,15.93,N,41.23775833,81,48,55.79,W,-81.81549722,
11826,41,28,27.27,N,41.47424166,84,33,28.75,W,-84.55798611,
11827,41,28,2.3,N,41.46730555,84,30,24.4,W,-84.50677777,
11828,40,46,53.7,N,40.78158333,82,58,29.3,W,-82.97480555,
11829,40,49,5.39,N,40.81816388,82,58,48.49,W,-82.98013611,
11830,40,35,48.59,N,40.59683055,82,25,54.23,W,-82.43173055,
11831,40,32,24.22,N,40.54006111,82,23,37.586,W,-82.39377388,
11832,40,14,18.133,N,40.23837027,81,0,46.382,W,-81.01288388,
11833,39,48,3.495,N,39.80097083,81,32,10.768,W,-81.53632444,
11834,39,58,30.1,N,39.97502777,81,34,39.3,W,-81.57758333,KCDI
11835,40,7,1.256,N,40.11701555,81,34,16.435,W,-81.57123194,
11836,40,5,11.34,N,40.08648333,81,35,17.44,W,-81.58817777,
11837,40,3,53.315,N,40.06480972,81,37,20.18,W,-81.62227222,
11838,39,38,58.19,N,39.64949722,84,37,47.826,W,-84.62995166,
11839,39,36,15.192,N,39.60422,84,38,6,W,-84.635,
11840,40,54,1.203,N,40.90033416,81,32,1.429,W,-81.53373027,
11841,41,3,28.209,N,41.05783583,80,45,16.283,W,-80.75452305,
11842,41,2,3.21,N,41.034225,80,46,54.287,W,-80.78174638,
